token_id,name,mouth,background,clothes,fur,head,head accessory,finish,jewellery,vision,eyes,defense,shooting,rarity_score,rarity_rank
8930,Kong #8930,Gold Saber Toothed,Light Grey,Dego Tee Blooded,Black,,Red Shades,59,,41,Regular,14,32,10658.05923002158,1799.0
8931,Kong #8931,Saber Toothed,Light Grey,Cyan Jersey,Green,,,61,,64,Wide Scar,83,30,10674.04935792258,1713.0
8932,Kong #8932,Regular,Light Blue,Biker Jacket,Green,,,91,,47,Sad,42,54,11430.087394575827,574.0
8933,Kong #8933,Regular,Light Grey,Green Kimono,Green,Beanie,,52,,91,Closed,50,61,11493.034096283924,526.0
8934,Kong #8934,Regular,Brown,White Tee,Black,,,38,,54,Angry Wink,48,65,10244.445286601402,9667.0
8935,Kong #8935,Ooh,Pink,Biker Jacket,Pink,,,49,,45,Bloodshot,49,83,10603.769092659697,2123.0
8936,Kong #8936,Kiss,Light Blue,Striped Tee,Sky Blue,Red Bandana,Gem Earring,37,,42,Regular,76,38,10461.486336538908,3464.0
8937,Kong #8937,Scream,Red,Shirt And Tie,Green,,,76,,89,Closed Scar,55,58,11312.351232217525,653.0
8938,Kong #8938,Gold Smirk,Yellow,Tracksuit,White Noise,Ski Glasses,,58,,25,Wide Scar,42,62,10409.83398899291,4209.0
8939,Kong #8939,Regular,Red,Shaolin Vest,Green,,,65,,53,Regular,17,30,10626.106937448387,1995.0
8940,Kong #8940,Regular,Light Grey,,Grey,,3D Glasses,73,,70,Regular,43,46,10367.663822737268,5201.0
8941,Kong #8941,Shows Teeth,Dark Blue,,Green,Blonde Bun,,87,,58,Wide Scar,36,62,10745.365417971867,1351.0
8942,Kong #8942,Regular,Light Blue,Biker Jacket,Red,King Band,,6,,64,Wide,22,48,11778.161195608249,314.0
8943,Kong #8943,Regular,Light Grey,Trippy Tee,Black,,,46,,51,Regular,51,43,10212.130083404716,9983.0
8944,Kong #8944,Tongue Out,Pink,Striped Tee,Grey,Chopsticks Bun,Vibe Glasses,52,,23,Wide Scar,46,37,10430.319557072062,3882.0
8945,Kong #8945,Scream,Pink,,Pink,Beanie,,63,,49,Wide,38,62,10263.347945553074,9155.0
8946,Kong #8946,Cigar,Pink,RKL Tee,Pink,,,64,,19,Angry,40,25,10609.481039103563,2080.0
8947,Kong #8947,Shows Teeth,Light Grey,Biker Jacket,Black,RKL Cap Forward,,42,,74,Bloodshot,52,52,10315.678923800966,7017.0
8948,Kong #8948,Shows Teeth,Grey,Navy Suit,White Noise,,,41,,43,Wide Scar,32,63,10307.880260387625,7316.0
8949,Kong #8949,Drool,Purple,,Red,Red Bandana,,56,,47,Sad,68,33,10303.151029460514,7522.0
8950,Kong #8950,Regular,Dark Blue,,Pink,,,52,,81,Angry,58,53,10473.239369897055,3309.0
8951,Kong #8951,Referee,Cyan,,White Noise,Red Bandana,,38,,32,Regular,57,53,10324.324788117192,6692.0
8952,Kong #8952,Gold Smirk,Light Grey,Dego Tee Blooded,Grey,,,59,,53,Angry,71,68,10325.031798715863,6671.0
8953,Kong #8953,Kiss,Red,,Green,Purple Bandana,,61,,44,Sad,37,42,10267.03460094479,9018.0
8954,Kong #8954,Scream,Light Blue,,Brown,RKL Cap Sideways,,64,,68,Sad,30,36,10323.745393782985,6712.0
8955,Kong #8955,Saber Toothed,Brown,Tracksuit,Pink,Green Beret,,46,,42,Wide,59,37,10280.189744430221,8503.0
8956,Kong #8956,Drool,Grey,,Sky Blue,Ski Glasses,,57,,43,Regular,64,33,10300.63285148502,7631.0
8957,Kong #8957,Scream,Yellow,Shirt And Tie,Pink,Cap Forward,Blue Shades,32,,79,Angry,53,58,10465.614443235407,3411.0
8958,Kong #8958,Gold Saber Toothed,Light Blue,Biker Jacket,Black,,,43,,38,Sad,55,70,10307.50715536132,7334.0
8959,Kong #8959,Kiss,Gold,Biker Jacket,Black,King Band,,45,,36,Angry,32,48,10532.088613023183,2658.0
8960,Kong #8960,Saber Toothed,Cyan,Biker Jacket,Black,Blonde Bun,,67,,60,Bloodshot,47,45,10279.090179342384,8546.0
8961,Kong #8961,Saber Toothed,Light Blue,,Pink,RKL Cap Sideways,,26,,19,Regular,44,76,10598.808548893747,2153.0
8962,Kong #8962,Gold Smirk,Purple,,Brown,Beanie,,45,,37,Angry,62,31,10298.499710614453,7718.0
8963,Kong #8963,Shows Teeth,Dark Blue,Tracksuit,Black,,Red Shades,55,,54,Regular,70,32,10348.593039347497,5806.0
8964,Kong #8964,Gold Saber Toothed,Cyan,Dego Tee Blooded,Brown,,,32,,32,Closed,48,55,10311.075967261811,7189.0
8965,Kong #8965,Shows Teeth,Cyan,Biker Jacket,Grey,,Broken Glasses,79,,46,Sad,58,3,11814.864638126875,301.0
8966,Kong #8966,Kiss,Yellow,Trippy Tee,Red,,Red Shades,58,,71,Bloodshot,38,41,10336.280865713234,6206.0
8967,Kong #8967,Scream,Light Blue,Biker Jacket,Grey,Purple Bandana,,47,,82,Angry,62,49,10586.298316033937,2234.0
8968,Kong #8968,Gold Smirk,Red,Lab Coat,Black,Beanie,,47,,45,Regular,44,44,10287.234347112744,8212.0
8969,Kong #8969,Ooh,Pink,White Tee,Red,Cap Forward,3D Glasses,59,,53,Angry Wink,58,35,10293.73181928738,7944.0
8970,Kong #8970,Gold Scream,Grey,White Tee,White Noise,RKL Cap Forward,,58,,39,Regular,31,47,10289.550480686363,8112.0
8971,Kong #8971,Kiss,Light Grey,Shaolin Vest,White Noise,,,57,,55,Angry Wink,48,66,10263.607203506446,9146.0
8972,Kong #8972,Regular,Light Blue,Robo Arm,Crystal,Mamba Band,,55,,61,Wide,50,61,11015.112315279932,886.0
8973,Kong #8973,Kiss,Gold,Red Kimono,Red,Purple Bandana,,33,,52,Closed,36,54,10523.239267409508,2735.0
8974,Kong #8974,Missing Teeth,Cyan,Trippy Tee,Black,,Red Shades,63,,55,Closed,38,44,10289.113256001683,8133.0
8975,Kong #8975,Shows Teeth,Dark Blue,Shaolin Vest,Black,Bowler,Broken Glasses,47,,34,Regular,69,55,10360.667367240767,5417.0
8976,Kong #8976,Missing Teeth,Brown,Red Kimono,Brown,,,45,,72,Regular,75,44,10426.828486541921,3934.0
8977,Kong #8977,Scream,Yellow,Cyan Jersey,White Noise,Beanie,Blue Shades,25,,49,Regular,53,34,10374.1450614987,5019.0
8978,Kong #8978,Regular,Cyan,Shirt And Tie,Sky Blue,RKL Cap Sideways,Monocle,47,,51,Regular,60,53,10286.62662004631,8246.0
8979,Kong #8979,Tongue Out,Pink,White Tee,Pink,Red Bandana,,47,,35,Closed,51,39,10266.620624435494,9039.0
8980,Kong #8980,Regular,Grey,Cheetah Dego Tee,Brown,Green Beret,,61,,60,Angry Wink,46,57,10267.549618068964,9000.0
8981,Kong #8981,Ooh,Purple,Fusion Gi,Brown,Bowler,,12,,62,Closed Scar,44,42,10750.557501761297,1332.0
8982,Kong #8982,Gold Saber Toothed,Pink,Navy Suit,Grey,RKL Cap Forward,,60,,35,Regular,54,48,10286.156257433639,8268.0
8983,Kong #8983,Tongue Out,Yellow,Cyan Jersey,White Noise,,,80,,25,Angry Wink,66,50,10623.802729767649,2004.0
8984,Kong #8984,Regular,Red,Tracksuit,Green,Beanie,,30,,48,Sad,33,72,10368.765797840753,5164.0
8985,Kong #8985,Tongue Out,Light Blue,Dego Tee Blooded,White Noise,RKL Cap Sideways,Broken Glasses,36,,43,Wide,58,42,10321.821258373371,6788.0
8986,Kong #8986,Shows Teeth,Purple,Red Kimono,Brown,Purple Bandana,,50,,51,Regular,67,60,10283.859629320854,8366.0
8987,Kong #8987,Drool,Light Blue,Shirt And Tie,Green,Horse Jockey Hat,,62,,23,Sad,57,64,10440.453258401307,3736.0
8988,Kong #8988,Regular,Yellow,White Tee,Black,RKL Cap Forward,Monocle,44,,49,Wide,44,42,10284.169405987603,8350.0
8989,Kong #8989,Regular,Brown,Red Kimono,Brown,Purple Bandana,,70,,81,Sad,17,66,10960.774064658315,955.0
8990,Kong #8990,Gold Smirk,Light Blue,White Tee,Red,,,39,,43,Sad,51,40,10247.127190563886,9616.0
8991,Kong #8991,Shows Teeth,Yellow,,Black,Red Bandana,Vibe Glasses,27,,50,Regular,46,30,10352.242277514337,5684.0
8992,Kong #8992,Saber Toothed,Purple,Dress,Black,King Band,,54,,23,Wide Scar,26,47,10453.899470317416,3558.0
8993,Kong #8993,Regular,Red,Cyan Jersey,White Noise,RKL Cap Sideways,Red Shades,69,,43,Regular,60,33,10343.542660274863,5970.0
8994,Kong #8994,Regular,Cyan,White Tee,Brown,Bowler,Monocle,40,,47,Wide Scar,43,62,10316.786269932683,6972.0
8995,Kong #8995,Gold Saber Toothed,Gold,,Sky Blue,Purple Bandana,,54,,48,Regular,67,55,10489.37647622225,3112.0
8996,Kong #8996,Regular,Light Grey,White Tee,Black,Beanie,,54,,75,Regular,56,48,10340.37114327893,6064.0
8997,Kong #8997,Regular,Yellow,White Tee,Pink,,,58,,70,Closed,64,46,10293.009003870937,7976.0
8998,Kong #8998,Kiss,Purple,Biker Jacket,Sky Blue,RKL Cap Sideways,,23,,69,Wide,56,18,10651.340340791994,1842.0
8999,Kong #8999,Ooh,Grey,Shirt And Tie,Pink,Ski Glasses,,62,,66,Wide,80,67,10589.419656029186,2214.0
9000,Kong #9000,Missing Teeth,Red,Shirt And Tie,Black,Cap Forward,Vibe Glasses,21,,68,Wide,21,39,10699.358870950458,1580.0
9001,Kong #9001,Ooh,Pink,White Tee,Brown,Green Beret,,57,,32,Angry,55,66,10306.081174729592,7393.0
9002,Kong #9002,Tongue Out,Purple,Dress,Grey,Ski Glasses,,50,,30,Angry,15,78,10882.611766452044,1058.0
9003,Kong #9003,Drool,Gold,Dress,Grey,,,18,,57,Wide,36,43,10718.855003374318,1487.0
9004,Kong #9004,Missing Teeth,Dark Blue,Striped Tee,Brown,RKL Cap Forward,,18,,36,Closed Scar,30,56,10540.879828693782,2582.0
9005,Kong #9005,Regular,Pink,Hawaii Shirt,Brown,Purple Bandana,,40,,48,Regular,67,24,10347.891718192286,5828.0
9006,Kong #9006,Kiss,Grey,White Tee,Sky Blue,Ski Glasses,,45,,35,Regular,72,53,10331.7331702551,6398.0
9007,Kong #9007,Ooh,Brown,RKL Tee,Brown,,,34,,28,Closed Scar,29,31,10408.989752255584,4221.0
9008,Kong #9008,Shows Teeth,Red,Cheetah Dego Tee,White Noise,Red Bandana,Blue Shades,43,,36,Wide Scar,56,47,10289.037665041582,8138.0
9009,Kong #9009,Kiss,Yellow,Striped Tee,Brown,Chopsticks Bun,,16,,52,Closed,47,40,10701.01313370698,1566.0
9010,Kong #9010,Regular,Dark Blue,,Black,,,36,,40,Angry Wink,43,42,10226.749162237573,9911.0
9011,Kong #9011,Ooh,Gold,,Brown,Russian Cap,,55,,61,Sad,54,53,10470.67045885831,3348.0
9012,Kong #9012,Shows Teeth,Dark Blue,Hawaii Shirt,Sky Blue,,3D Glasses,61,,45,Closed,65,48,10289.240366689904,8127.0
9013,Kong #9013,Gold Scream,Purple,Tracksuit,Brown,Horse Jockey Hat,,45,,56,Closed Scar,50,48,10310.63107724153,7206.0
9014,Kong #9014,Scream,Red,Striped Tee,Sky Blue,,,54,,49,Closed,23,63,10360.93765278677,5410.0
9015,Kong #9015,Regular,Pink,,Green,,Blue Shades,41,,50,Bloodshot,34,24,10331.91770607534,6383.0
9016,Kong #9016,Drool,Gold,,Pink,Blonde Bun,Broken Glasses,44,,51,Regular,69,37,10568.979471528883,2341.0
9017,Kong #9017,Scream,Dark Blue,Trippy Tee,Pink,,,64,,54,Wide Scar,28,51,10306.961228959333,7354.0
9018,Kong #9018,Regular,Brown,Dego Tee Blooded,Black,,Blue Shades,31,,64,Wide,45,38,10290.729880195147,8068.0
9019,Kong #9019,Regular,Pink,White Tee,Red,Cap Forward,,51,,46,Angry,35,62,10263.774558405825,9143.0
9020,Kong #9020,Regular,Gold,Biker Jacket,Brown,Blue Pigtails,,63,,47,Angry Scar,34,38,10525.13212043632,2726.0
9021,Kong #9021,Scream,Grey,Cyan Jersey,Green,Horse Jockey Hat,,68,,37,Regular,72,66,10398.139085129631,4451.0
9022,Kong #9022,Ooh,Brown,White Tee,Brown,Bowler,,38,,21,Sad,55,55,10428.416114205602,3912.0
9023,Kong #9023,Shows Teeth,Cyan,Striped Tee,Brown,Winter Hat,,79,,57,Regular,71,69,10506.151279792617,2929.0
9024,Kong #9024,Scream,Cyan,Biker Jacket,Brown,,,55,,77,Angry Scar,10,50,10987.438860073813,924.0
9025,Kong #9025,Shows Teeth,Light Blue,Red Kimono,Brown,Beanie,,54,,37,Sad,47,37,10295.41321772042,7868.0
9026,Kong #9026,Ooh,Pink,Hawaii Shirt,Red,Beanie,,52,,80,Bloodshot,70,56,10559.156276828164,2407.0
9027,Kong #9027,Missing Teeth,Brown,Tracksuit,Red,,,60,,38,Closed,45,59,10274.404846865966,8725.0
9028,Kong #9028,Tongue Out,Dark Blue,,Brown,Chopsticks Bun,,52,,46,Regular,0,47,11198.304826492304,768.0
9029,Kong #9029,Regular,Light Blue,White Tee,Brown,Blonde Bun,Blue Shades,53,,74,Wide,44,62,10333.113308375076,6330.0
9030,Kong #9030,Ooh,Yellow,Dress,White Noise,,,62,,28,Wide Scar,22,66,10461.357122424142,3470.0
9031,Kong #9031,Regular,Pink,White Tee,Brown,Cap Forward,,28,,37,Wide Scar,60,64,10334.744410341398,6264.0
9032,Kong #9032,Referee,Cyan,Hawaii Shirt,Black,,,13,,44,Regular,49,55,10670.24207024545,1736.0
9033,Kong #9033,Ooh,Gold,Shaolin Vest,Black,Red Bandana,,47,,58,Bloodshot,56,29,10541.721910058379,2574.0
9034,Kong #9034,Ooh,Purple,Shirt And Tie,Grey,RKL Cap Sideways,,35,,68,Bloodshot,62,36,10323.322639504377,6729.0
9035,Kong #9035,Shows Teeth,Cyan,Tracksuit,Black,Winter Hat,Red Shades,56,,21,Regular,35,49,10474.777748372746,3285.0
9036,Kong #9036,Regular,Dark Blue,RKL Tee,Grey,Winter Hat,,23,,39,Sad,28,36,10454.921798560157,3545.0
9037,Kong #9037,Gold Saber Toothed,Purple,Shaolin Vest,Red,Purple Bandana,Vibe Glasses,52,,46,Wide Scar,44,35,10299.182773565199,7686.0
9038,Kong #9038,Regular,Red,Green Kimono,Grey,RKL Cap Forward,,59,,67,Regular,42,46,10298.614810306506,7711.0
9039,Kong #9039,Tongue Out,Red,Biker Jacket,Pink,,,61,,50,Closed Scar,42,54,10251.032080528094,9512.0
9040,Kong #9040,Missing Teeth,Light Grey,RKL Tee,Brown,RKL Cap Sideways,Vibe Glasses,50,,75,Angry,43,22,10546.943190488162,2510.0
9041,Kong #9041,Ooh,Dark Blue,Navy Suit,Sky Blue,,,54,,67,Wide,66,54,10298.035526194943,7745.0
9042,Kong #9042,Scream,Grey,White Tee,Black,RKL Cap Forward,,28,,54,Angry Wink,60,78,10455.59808386412,3539.0
9043,Kong #9043,Regular,Gold,Dress,Black,,,27,,46,Wide Scar,36,37,10547.238636778584,2506.0
9044,Kong #9044,Gold Smirk,Cyan,Striped Tee,Grey,Winter Hat,,25,,30,Regular,37,60,10400.521284897306,4397.0
9045,Kong #9045,Drool,Cyan,,Brown,,,49,,24,Angry,20,61,10535.665785513356,2624.0
9046,Kong #9046,Regular,Dark Blue,Lab Coat,White Noise,,Blue Shades,58,,25,Closed,38,78,10552.166741456856,2467.0
9047,Kong #9047,Diamond Teeth,Red,Space Suit,Camo,Halo,,35,,83,Regular,48,56,11478.934488671282,534.0
9048,Kong #9048,Missing Teeth,Yellow,,Pink,,,79,,32,Bloodshot,25,67,10542.683197260036,2565.0
9049,Kong #9049,Missing Teeth,Cyan,Shaolin Vest,Green,,,71,,66,Sad,61,43,10347.925289651637,5825.0
9050,Kong #9050,Regular,Brown,Navy Suit,Brown,Bowler,Red Shades,41,,35,Angry Wink,51,71,10351.258129947892,5711.0
9051,Kong #9051,Regular,Yellow,White Tee,Brown,Chopsticks Bun,,44,,33,Closed,48,67,10302.105976828649,7558.0
9052,Kong #9052,Full Beard,Red,Yellow Suit,Grey,Blue Pigtails,,49,,67,Wide,39,38,10367.159379116238,5215.0
9053,Kong #9053,Saber Toothed,Grey,,White Noise,,,21,,45,Angry Wink,61,65,10438.673270502613,3751.0
9054,Kong #9054,Saber Toothed,Grey,Dress,Grey,Russian Cap,,33,,79,Closed Scar,25,38,10567.345376520501,2352.0
9055,Kong #9055,Kiss,Light Grey,White Tee,Pink,King Band,,48,,53,Wide,55,35,10262.061751646095,9197.0
9056,Kong #9056,Ooh,Light Blue,,Grey,King Band,,71,,65,Sad,65,54,10349.493581708235,5767.0
9057,Kong #9057,Scream,Brown,Striped Tee,Sky Blue,,,15,,56,Angry,52,63,10646.724891449181,1875.0
9058,Kong #9058,Gold Scream,Light Grey,Cyan Jersey,White Noise,Green Beret,Vibe Glasses,68,,46,Angry,39,44,10344.061111192499,5955.0
9059,Kong #9059,Shows Teeth,Light Grey,Tracksuit,Green,Tophat,Blue Shades,58,,44,Wide,58,68,10352.746754673468,5666.0
9060,Kong #9060,Scream,Light Blue,Striped Tee,Sky Blue,Bowler,,41,,46,Regular,63,21,10445.72336319603,3659.0
9061,Kong #9061,Full Beard,Light Blue,,Black,Beanie,,65,,38,Angry,41,55,10281.74745667161,8434.0
9062,Kong #9062,Gold Saber Toothed,Dark Blue,Shirt And Tie,Green,Purple Bandana,Blue Shades,37,,42,Regular,14,76,10769.429556945248,1287.0
9063,Kong #9063,Kiss,Grey,RKL Tee,Pink,,Monocle,74,,49,Bloodshot,84,71,10799.498146576043,1209.0
9064,Kong #9064,Cigar,Cyan,Shaolin Vest,Sky Blue,,,46,,68,Closed Scar,34,47,10323.497370206233,6720.0
9065,Kong #9065,Shows Teeth,Pink,Space Suit,Gold,,Eye Scanner,54,Jesus Necklace,43,Angry,52,48,11596.683460990684,453.0
9066,Kong #9066,Kiss,Grey,Biker Jacket,Pink,,,67,,34,Wide,31,29,10351.17041735892,5713.0
9067,Kong #9067,Saber Toothed,Red,,Grey,Red Bandana,,28,,66,Regular,79,68,10498.730210551219,3009.0
9068,Kong #9068,Gold Scream,Dark Blue,Dego Tee Blooded,Black,,,33,,34,Sad,30,57,10330.24709769897,6463.0
9069,Kong #9069,Scream,Yellow,Trippy Tee,Brown,,,52,,79,Closed,47,66,10397.322829771869,4467.0
9070,Kong #9070,Drool,Gold,,Pink,,,60,,68,Wide,57,54,10478.48025848529,3230.0
9071,Kong #9071,Full Beard,Light Blue,Dego Tee Blooded,Brown,Beanie,,54,,36,Regular,35,22,10401.339361510796,4378.0
9072,Kong #9072,Drool,Purple,Navy Suit,Green,,,54,,62,Wide Scar,37,47,10291.223373995548,8051.0
9073,Kong #9073,Kiss,Purple,White Tee,Grey,Ski Glasses,Gem Earring,58,,59,Regular,75,22,10566.702761649964,2358.0
9074,Kong #9074,Shows Teeth,Grey,Trippy Tee,Brown,Winter Hat,,59,,62,Wide Scar,87,33,10773.93659639378,1270.0
9075,Kong #9075,Regular,Brown,Monk Robe,Grey,,,15,,42,Regular,47,27,10742.37911196618,1362.0
9076,Kong #9076,Kiss,Light Blue,RKL Tee,Green,Blue Pigtails,,20,,35,Wide,41,28,10590.65687389139,2202.0
9077,Kong #9077,Ooh,Red,White Tee,Sky Blue,RKL Cap Forward,,75,,72,Bloodshot,48,67,10444.109073250598,3680.0
9078,Kong #9078,Regular,Brown,Shaolin Vest,Brown,,,61,,46,Bloodshot,47,46,10215.197121866766,9972.0
9079,Kong #9079,Scream,Purple,White Tee,Pink,Bowler,,69,,54,Wide,61,48,10303.584344781211,7510.0
9080,Kong #9080,Scream,Cyan,Robo Arm,Camo,Crown,Nose Ring,63,Gold Chain,51,Bloodshot Blue,70,75,12354.204141387205,143.0
9081,Kong #9081,Tongue Out,Pink,Red Kimono,Pink,,,53,,56,Wide Scar,51,65,10264.35727070398,9125.0
9082,Kong #9082,Regular,Dark Blue,Red Kimono,Black,,,66,,50,Wide,39,39,10266.033538570879,9055.0
9083,Kong #9083,Kiss,Light Grey,,Brown,Cap Forward,,17,,40,Wide,48,64,10616.872507660446,2043.0
9084,Kong #9084,Tongue Out,Light Grey,Yellow Suit,Sky Blue,,3D Glasses,56,,33,Regular,54,55,10325.264041284996,6660.0
9085,Kong #9085,Shows Teeth,Light Blue,Biker Jacket,Pink,RKL Cap Sideways,,22,,79,Regular,63,73,10618.984011480647,2029.0
9086,Kong #9086,Scream,Gold,Dego Tee Blooded,Grey,,Vibe Glasses,44,,65,Sad,60,60,10500.187613288484,2997.0
9087,Kong #9087,Ooh,Grey,,Pink,King Band,,42,,77,Regular,69,84,10780.977190232024,1250.0
9088,Kong #9088,Saber Toothed,Light Grey,Lab Coat,White Noise,Bowler,,60,,51,Bloodshot,79,49,10451.518556122222,3591.0
9089,Kong #9089,Gold Saber Toothed,Brown,,Brown,Ski Glasses,Blue Shades,39,,39,Angry,77,31,10435.332727134404,3800.0
9090,Kong #9090,Drool,Red,Shirt And Tie,Green,Cap Forward,,34,,42,Regular,28,78,10492.527928901452,3069.0
9091,Kong #9091,Ooh,Cyan,Biker Jacket,Green,,,69,,62,Regular,47,77,10419.890172757656,4036.0
9092,Kong #9092,Shows Teeth,Purple,Cyan Jersey,Brown,Cap Forward,,58,,17,Wide,20,55,10840.816160462507,1113.0
9093,Kong #9093,Gold Saber Toothed,Gold,Monk Robe,Sky Blue,Blue Pigtails,,86,,22,Wide Scar,92,52,12920.103937254165,88.0
9094,Kong #9094,Regular,Red,Dress,Pink,Horse Jockey Hat,,53,,61,Wide,54,56,10274.801766460228,8711.0
9095,Kong #9095,Missing Teeth,Purple,,White Noise,,,40,,65,Wide Scar,83,41,10634.372349001333,1948.0
9096,Kong #9096,Scream,Cyan,White Tee,Black,Horse Jockey Hat,Blue Shades,66,,37,Wide,37,25,10427.787720230412,3918.0
9097,Kong #9097,Scream,Light Blue,Dress,Brown,Beanie,Blue Shades,27,,31,Angry,21,47,10548.11720049702,2498.0
9098,Kong #9098,Gold Scream,Pink,Tracksuit,Red,Winter Hat,,87,,43,Closed,57,50,10775.510636558345,1266.0
9099,Kong #9099,Scream,Red,,Green,Beanie,,20,,18,Angry Scar,76,36,10820.620296860909,1164.0
9100,Kong #9100,Ooh,Light Blue,,Black,,,34,,81,Regular,43,64,10520.529902211401,2768.0
9101,Kong #9101,Scream,Light Grey,White Tee,Black,,Blue Shades,73,,68,Closed,49,53,10356.799177242774,5523.0
9102,Kong #9102,Regular,Brown,Biker Jacket,Brown,,,79,,43,Regular,41,46,10362.131339491876,5369.0
9103,Kong #9103,Regular,Cyan,,Brown,RKL Cap Forward,,36,,45,Angry,58,47,10235.388443370328,9824.0
9104,Kong #9104,Regular,Dark Blue,White Tee,Red,King Band,,29,,78,Regular,45,34,10486.329905648143,3140.0
9105,Kong #9105,Full Beard,Pink,Hawaii Shirt,Pink,Winter Hat,,41,,75,Regular,31,30,10439.48641763791,3742.0
9106,Kong #9106,Regular,Pink,Trippy Tee,Pink,Bowler,,50,,53,Angry,42,53,10234.749325895667,9828.0
9107,Kong #9107,Scream,Grey,Striped Tee,Red,Russian Cap,,57,,80,Closed,26,28,10637.20466714383,1928.0
9108,Kong #9108,Saber Toothed,Pink,RKL Tee,White Noise,Chopsticks Bun,,16,,54,Closed,70,33,10809.251395391435,1187.0
9109,Kong #9109,Gold Scream,Grey,Hawaii Shirt,Sky Blue,Blonde Bun,,47,,79,Bloodshot,51,52,10414.696876202821,4126.0
9110,Kong #9110,Missing Teeth,Yellow,,Green,Ski Glasses,Blue Shades,21,,65,Wide,54,27,10555.387866642153,2435.0
9111,Kong #9111,Ooh,Light Blue,Biker Jacket,Grey,Blue Pigtails,Vibe Glasses,29,,60,Bloodshot,61,28,10413.79102003714,4145.0
9112,Kong #9112,Saber Toothed,Light Blue,Lab Coat,White Noise,RKL Cap Sideways,,70,,44,Angry Wink,63,48,10369.21944888089,5153.0
9113,Kong #9113,Regular,Red,Hawaii Shirt,Pink,Blonde Bun,,14,,86,Bloodshot,39,79,11381.077875239882,602.0
9114,Kong #9114,Gold Smirk,Brown,Biker Jacket,Red,Blonde Bun,,76,,48,Wide,61,49,10361.913949428417,5379.0
9115,Kong #9115,Regular,Red,Dego Tee Blooded,White Noise,,3D Glasses,26,,27,Closed,81,57,10649.216559693747,1861.0
9116,Kong #9116,Shows Teeth,Pink,,Grey,Blonde Bun,,29,,47,Wide Scar,46,36,10280.458230909911,8491.0
9117,Kong #9117,Scream,Grey,Hawaii Shirt,White Noise,RKL Cap Sideways,,44,,51,Regular,64,45,10265.781106194507,9064.0
9118,Kong #9118,Regular,Brown,Biker Jacket,Red,Blonde Bun,Monocle,40,,85,Bloodshot,53,46,10700.465629893502,1571.0
9119,Kong #9119,Cigar,Red,Dego Tee Blooded,Red,Cap Forward,,39,,90,Wide Scar,40,41,11513.286905541347,511.0
9120,Kong #9120,Regular,Pink,,Sky Blue,Horse Jockey Hat,Broken Glasses,45,,81,Regular,34,57,10582.68096404403,2259.0
9121,Kong #9121,Scream,Grey,Cyan Jersey,Grey,,,45,,61,Angry,35,35,10272.169635534818,8819.0
9122,Kong #9122,Kiss,Red,Cheetah Dego Tee,Sky Blue,,Red Shades,44,,34,Angry Scar,53,54,10287.517939621548,8201.0
9123,Kong #9123,Saber Toothed,Light Blue,Trippy Tee,Brown,,,40,,21,Wide,19,59,10622.922481784959,2012.0
9124,Kong #9124,Gold Smirk,Cyan,,Red,Ski Glasses,Red Shades,67,,51,Regular,50,12,10752.955846933064,1326.0
9125,Kong #9125,Regular,Purple,Hawaii Shirt,White Noise,Blue Pigtails,,55,,42,Regular,33,46,10270.97143881973,8861.0
9126,Kong #9126,Kiss,Red,Lab Coat,Green,Horse Jockey Hat,,29,,0,Regular,33,46,11338.445368432493,636.0
9127,Kong #9127,Referee,Purple,Shaolin Vest,Brown,,,79,,46,Closed Scar,37,67,10473.106422764627,3313.0
9128,Kong #9128,Ooh,Red,RKL Tee,Black,,,13,,42,Wide Scar,56,47,10657.156253783627,1805.0
9129,Kong #9129,Regular,Purple,Shirt And Tie,Green,,,23,,92,Wide Scar,19,67,12198.848847631789,190.0
9130,Kong #9130,Shows Teeth,Light Blue,Trippy Tee,Sky Blue,,Exotic Earring,52,,76,Wide,51,47,10400.794580482823,4389.0
9131,Kong #9131,Regular,Light Grey,Biker Jacket,Grey,Beanie,,54,,76,Regular,58,46,10343.218562014876,5982.0
9132,Kong #9132,Tongue Out,Yellow,Navy Suit,Red,Horse Jockey Hat,Broken Glasses,52,,65,Regular,49,62,10366.980557682555,5221.0
9133,Kong #9133,Regular,Brown,Biker Jacket,Sky Blue,Purple Bandana,3D Glasses,57,,63,Bloodshot,35,45,10301.611744355914,7582.0
9134,Kong #9134,Ooh,Red,Striped Tee,Sky Blue,Beanie,,72,,41,Closed,28,60,10364.923213820428,5285.0
9135,Kong #9135,Gold Smirk,Grey,Dego Tee Blooded,Grey,Blue Pigtails,,56,,19,Wide Scar,51,75,10579.601219747394,2271.0
9136,Kong #9136,Gold Smirk,Brown,Red Kimono,Pink,Beanie,,51,,100,Angry,43,49,11650.607268952846,413.0
9137,Kong #9137,Scream,Light Grey,Shaolin Vest,Black,RKL Cap Forward,Exotic Earring,52,,38,Wide Scar,39,62,10350.456875613268,5737.0
9138,Kong #9138,Shows Teeth,Dark Blue,Green Kimono,Sky Blue,,,74,,54,Regular,91,36,11549.669935262167,485.0
9139,Kong #9139,Regular,Cyan,Striped Tee,Green,,,44,,39,Sad,43,57,10236.168448110648,9811.0
9140,Kong #9140,Regular,Light Grey,Dego Tee Blooded,Pink,Bowler,Blue Shades,46,,35,Angry,87,72,10813.228881070794,1182.0
